entity:soil3_sample_id	metagenome_size_in_gbp	random_number	singlem_table	sra_accession
ERR2603170	2	961	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/cc174026-7557-4fdc-92d3-13e30d18b40c/call-singlem/ERR2603170.singlem.json.gz	ERR2603170
ERR2603171	2	131	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/3b47fd46-f000-42cc-8489-5151912781ab/call-singlem/ERR2603171.singlem.json.gz	ERR2603171
ERR2603181	2	15	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d1a471c5-b88b-46c6-b8be-4bbdfc4ddac4/call-singlem/ERR2603181.singlem.json.gz	ERR2603181
ERR2603186	2	241	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/05f05a13-8d7c-425f-b1d0-a484b419de17/call-singlem/ERR2603186.singlem.json.gz	ERR2603186
ERR2603192	2	485	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/1ee21c5c-68fd-4a49-8165-054a66c36be3/call-singlem/ERR2603192.singlem.json.gz	ERR2603192
ERR2603196	2	962	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/6c1aca11-54e4-49e7-ac5c-81e6e638fca5/call-singlem/ERR2603196.singlem.json.gz	ERR2603196
ERR2603200	2	738	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/60ee31b5-7bac-493c-b7cb-cbf441ed6d1a/call-singlem/ERR2603200.singlem.json.gz	ERR2603200
ERR2603204	2	309	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/6b5a72fe-413e-43df-ae36-53d311346f91/call-singlem/ERR2603204.singlem.json.gz	ERR2603204
ERR2603214	2	973	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/74ee187f-8b4d-4557-898e-e576c697179e/call-singlem/ERR2603214.singlem.json.gz	ERR2603214
ERR2603215	2	473	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/bb412e99-7b29-43c1-804c-36870dec6c3f/call-singlem/ERR2603215.singlem.json.gz	ERR2603215
ERR2603216	2	368	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a626017d-e885-4897-bbea-f2ff9690a2d1/call-singlem/attempt-2/ERR2603216.singlem.json.gz	ERR2603216
ERR2603227	2	761	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a10d9821-2d28-407f-b113-2fb129ed0733/call-singlem/ERR2603227.singlem.json.gz	ERR2603227
ERR2603230	2	54	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/bb3e2488-5efb-415d-a3f4-7303ec379afc/call-singlem/ERR2603230.singlem.json.gz	ERR2603230
ERR2603246	2	380	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/7f8670fd-8f07-48d8-9864-6f0339f66a21/call-singlem/ERR2603246.singlem.json.gz	ERR2603246
ERR2603252	2	865	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/01bbe608-0b18-4bdd-83fd-222d1715b9fd/call-singlem/ERR2603252.singlem.json.gz	ERR2603252
ERR2603261	2	612	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/fc080e1d-35b5-4515-aef7-04c8d387536f/call-singlem/ERR2603261.singlem.json.gz	ERR2603261
ERR2603262	2	871	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/dea4b3d3-3e89-434f-9aa8-2d22de9cd21f/call-singlem/ERR2603262.singlem.json.gz	ERR2603262
ERR2603265	2	138	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/23ccc255-fef7-43bc-a73f-90b471d56c7e/call-singlem/ERR2603265.singlem.json.gz	ERR2603265
ERR2603267	2	2	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/301e984b-1164-4621-a786-e6b6cedcd32e/call-singlem/ERR2603267.singlem.json.gz	ERR2603267
ERR2603268	2	537	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0daebc51-dc74-43ea-86bc-f174ae3a8bc7/call-singlem/ERR2603268.singlem.json.gz	ERR2603268
ERR2603271	2	927	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/60583cd6-0bd5-461e-a84c-91346aab2b81/call-singlem/ERR2603271.singlem.json.gz	ERR2603271
ERR2603282	2	566	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/9990c5d1-6e05-44b7-8256-7697215a4776/call-singlem/ERR2603282.singlem.json.gz	ERR2603282
ERR2603287	2	998	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a1e1e6ae-75ce-49ad-a011-0fabed219dc0/call-singlem/ERR2603287.singlem.json.gz	ERR2603287
ERR2603303	2	322	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e8db7944-acfe-4786-90a5-1ac4144fb1a0/call-singlem/ERR2603303.singlem.json.gz	ERR2603303
ERR2603306	2	483	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/21a5ed8e-fa86-4234-9068-cd48c07e5f2e/call-singlem/ERR2603306.singlem.json.gz	ERR2603306
ERR2603310	2	338	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/463fde5d-fb31-4271-86bf-e9bc807db8ae/call-singlem/ERR2603310.singlem.json.gz	ERR2603310
ERR2603313	2	578	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/96ea3eaf-ad30-4037-ab1a-4655a5ff9b3b/call-singlem/ERR2603313.singlem.json.gz	ERR2603313
ERR2603320	2	90	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/48c44bf9-c35d-427f-b000-e8027b794344/call-singlem/ERR2603320.singlem.json.gz	ERR2603320
ERR2603321	2	450	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/c9a3dcb9-08b8-47df-b06d-7d4f9291ec60/call-singlem/ERR2603321.singlem.json.gz	ERR2603321
ERR2603323	2	337	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/9ba45fad-b495-4f5c-8f80-2ff8f577432c/call-singlem/ERR2603323.singlem.json.gz	ERR2603323
ERR2709725	3	744	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/cfb64ee8-1e79-47d5-a6d5-e395d61f148c/call-singlem/ERR2709725.singlem.json.gz	ERR2709725
ERR2709727	3	567	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8f446b5f-da18-4451-b7c2-bd05bb4f0119/call-singlem/ERR2709727.singlem.json.gz	ERR2709727
ERR2709736	4	844	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/9d16e0c3-99b5-4cf6-82bb-38780a8812d4/call-singlem/ERR2709736.singlem.json.gz	ERR2709736
ERR2709742	4	161	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/9c735dda-193a-4b89-9d2c-93e2b0cf5f35/call-singlem/ERR2709742.singlem.json.gz	ERR2709742
ERR2709747	3	887	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/514d7ee2-c5cd-4dcb-a4d8-f1dda6c61a00/call-singlem/ERR2709747.singlem.json.gz	ERR2709747
ERR2709752	4	643	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f9193faa-c767-45b5-af13-62dd578cde81/call-singlem/ERR2709752.singlem.json.gz	ERR2709752
ERR2709755	4	948	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/077f6ae0-c961-4a58-ad64-5cc34bd3f354/call-singlem/ERR2709755.singlem.json.gz	ERR2709755
ERR2709760	3	394	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/6806520a-fc5c-452e-928a-a50a10871838/call-singlem/ERR2709760.singlem.json.gz	ERR2709760
ERR2709771	3	901	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/b4f8c51d-221f-4c10-8997-7de10cac3f3d/call-singlem/ERR2709771.singlem.json.gz	ERR2709771
ERR2709772	3	959	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/b9710640-f99f-4e6a-bb2f-9c547c170cd2/call-singlem/ERR2709772.singlem.json.gz	ERR2709772
ERR2709783	3	677	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/528c6b17-094a-4096-b670-4d0016fd0138/call-singlem/ERR2709783.singlem.json.gz	ERR2709783
ERR2709787	3	667	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ba251921-d40a-43d4-a1a2-3dc06735ef15/call-singlem/ERR2709787.singlem.json.gz	ERR2709787
ERR2709789	3	886	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/64201d50-5b0d-4e33-9ee0-b59ddd237daa/call-singlem/ERR2709789.singlem.json.gz	ERR2709789
ERR2709793	3	359	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4affef59-f250-4f6f-9078-09e0ac55bfd3/call-singlem/ERR2709793.singlem.json.gz	ERR2709793
ERR2709797	4	41	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e31d7f45-5a3b-4a9a-a70f-7a2f0d9aafb7/call-singlem/ERR2709797.singlem.json.gz	ERR2709797
ERR2709810	3	599	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/b21b5bec-bca5-4b70-b16b-5a9c038e40f6/call-singlem/ERR2709810.singlem.json.gz	ERR2709810
ERR2709811	4	23	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/543e7254-5016-4361-868c-e7a3db6bc6df/call-singlem/ERR2709811.singlem.json.gz	ERR2709811
ERR2709812	3	20	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/7b777b3e-ee62-4156-a25a-fa73b03fa8d3/call-singlem/ERR2709812.singlem.json.gz	ERR2709812
ERR2709820	3	402	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4fc2eccd-67a3-4fd3-9c7e-cf7c986cf46b/call-singlem/ERR2709820.singlem.json.gz	ERR2709820
ERR2752921	3	820	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/28465879-ff7d-48d7-a1cd-2f59a6ec5a9d/call-singlem/ERR2752921.singlem.json.gz	ERR2752921
ERR2752924	2	268	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f978cf18-366d-49a5-9530-6728878fe2c8/call-singlem/ERR2752924.singlem.json.gz	ERR2752924
ERR2752925	3	510	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4ba43a99-1218-4bc9-9cfa-ddd62403e7f5/call-singlem/ERR2752925.singlem.json.gz	ERR2752925
ERR3345702	3	400	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d39bdd4f-3417-4016-8867-5362cb48ae63/call-singlem/ERR3345702.singlem.json.gz	ERR3345702
ERR3345705	4	300	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/c08a6729-e21f-4b20-a4c8-982d6a5c60af/call-singlem/ERR3345705.singlem.json.gz	ERR3345705
ERR3345706	4	239	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f47ff17b-5514-410f-aa5d-00823a50ec9e/call-singlem/ERR3345706.singlem.json.gz	ERR3345706
ERR3345713	4	428	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d1ac7fb6-5ff6-468f-b2b1-9d939113dfda/call-singlem/ERR3345713.singlem.json.gz	ERR3345713
ERR3345729	4	745	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/742bab85-b544-470e-ae83-13b12e528f4e/call-singlem/ERR3345729.singlem.json.gz	ERR3345729
ERR3345735	4	103	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/98846835-ea13-4a92-b8df-bc2540f5d885/call-singlem/ERR3345735.singlem.json.gz	ERR3345735
ERR3345739	4	488	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/1249efbe-2e59-4856-aec1-da6fdfa3337d/call-singlem/ERR3345739.singlem.json.gz	ERR3345739
ERR3345747	4	113	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ff9148d1-7e54-4a95-9167-3e91f9dbab4c/call-singlem/ERR3345747.singlem.json.gz	ERR3345747
ERR3345748	3	546	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/77b7a5ef-0c12-4df7-9a14-6eff434d52f0/call-singlem/ERR3345748.singlem.json.gz	ERR3345748
ERR3345749	4	853	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d7731047-6251-42c5-8270-2838a899ef96/call-singlem/ERR3345749.singlem.json.gz	ERR3345749
ERR3345750	4	333	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4fed62db-fb71-406f-b934-b1b00f2e5606/call-singlem/ERR3345750.singlem.json.gz	ERR3345750
ERR3761400	2	341	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/256f0aaa-7d03-40c4-ad85-b0ea1e601042/call-singlem/ERR3761400.singlem.json.gz	ERR3761400
ERR3761401	2	929	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/bcab4e7c-cafd-4ec1-b133-115fa2eca156/call-singlem/ERR3761401.singlem.json.gz	ERR3761401
ERR3761404	2	514	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/44f9fb66-949f-443c-88c7-e72ad1c19e9e/call-singlem/ERR3761404.singlem.json.gz	ERR3761404
ERR3761406	1	719	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4c1da715-8dd4-4db5-9d47-eb8b6aa30b1e/call-singlem/ERR3761406.singlem.json.gz	ERR3761406
ERR4025789	1	665	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/16e0f0b8-014f-4e08-add3-55df33783044/call-singlem/ERR4025789.singlem.json.gz	ERR4025789
ERR4025791	1	137	undefined	ERR4025791
ERR4025792	1	316	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4f42ca05-7709-4cce-a914-f7d47c86db99/call-singlem/ERR4025792.singlem.json.gz	ERR4025792
ERR4025794	1	420	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d63de52a-a88a-4b21-af14-9595b95bb367/call-singlem/ERR4025794.singlem.json.gz	ERR4025794
ERR4025796	1	490	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/567922e8-bc5a-4364-a800-a13b092c1ff5/call-singlem/ERR4025796.singlem.json.gz	ERR4025796
ERR4025801	1	868	undefined	ERR4025801
ERR4025803	1	840	undefined	ERR4025803
ERR4025804	1	134	undefined	ERR4025804
ERR436051	4	994	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/2a67639c-25a6-4ea5-a202-8a2440b5be86/call-singlem/ERR436051.singlem.json.gz	ERR436051
ERR4837108	3	228	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d1be6a2a-717b-4c2c-ac5a-2420bff2e7e8/call-singlem/ERR4837108.singlem.json.gz	ERR4837108
ERR4837113	3	218	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d8ce84fb-2c09-4354-bccf-c77e20ade82f/call-singlem/ERR4837113.singlem.json.gz	ERR4837113
ERR4837114	2	798	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/247b0c89-b0cc-420b-bc4b-762c48c5eceb/call-singlem/ERR4837114.singlem.json.gz	ERR4837114
ERR4837118	4	856	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/7d7083fc-469e-460a-9dfc-878ca49cf51e/call-singlem/ERR4837118.singlem.json.gz	ERR4837118
ERR4837125	3	345	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/52fe0a85-2c07-455a-a689-f11c5d590d76/call-singlem/ERR4837125.singlem.json.gz	ERR4837125
ERR4837126	3	990	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a8157cf8-770e-4648-8756-7ccd710d2a74/call-singlem/ERR4837126.singlem.json.gz	ERR4837126
ERR4837127	3	694	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ae410a7e-4630-46c5-95e8-af3d8cbb7b11/call-singlem/ERR4837127.singlem.json.gz	ERR4837127
ERR515173	1	779	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/85efeb05-3e8a-4524-8d95-28a3f8b3f724/call-singlem/ERR515173.singlem.json.gz	ERR515173
ERR515174	1	377	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/65c58df7-1fd6-4c10-a278-9a3bf6b41c03/call-singlem/ERR515174.singlem.json.gz	ERR515174
ERR515176	1	242	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f8eba2af-6e55-4970-8b49-22bd92402789/call-singlem/ERR515176.singlem.json.gz	ERR515176
ERR5451044	1	951	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/db58e170-143b-4ccf-bbea-ebc0edea217e/call-singlem/ERR5451044.singlem.json.gz	ERR5451044
ERR5451045	1	425	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/6489f231-5fba-4f19-8445-778d3c73048e/call-singlem/ERR5451045.singlem.json.gz	ERR5451045
ERR5451052	1	75	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/30861878-b7bf-4531-8d73-9665d8c54c1a/call-singlem/ERR5451052.singlem.json.gz	ERR5451052
ERR5451055	1	559	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/60c8a01a-16c1-4475-8d53-52f021aceeef/call-singlem/ERR5451055.singlem.json.gz	ERR5451055
ERR5451057	1	482	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/85cbd45b-e6cc-417a-b115-cab3385a2a9a/call-singlem/ERR5451057.singlem.json.gz	ERR5451057
ERR5451063	1	698	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/76b30976-1d34-4a35-80b4-aafca96d4ef0/call-singlem/ERR5451063.singlem.json.gz	ERR5451063
ERR5451066	1	210	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/84fed2cd-4a9e-472e-aefb-ff38096919ca/call-singlem/ERR5451066.singlem.json.gz	ERR5451066
ERR5451067	1	356	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/94c36c29-8117-481c-858e-32848f22a48e/call-singlem/ERR5451067.singlem.json.gz	ERR5451067
ERR990348	1	91	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/9ae82505-8c65-4828-8f2c-9d560f3834d9/call-singlem/ERR990348.singlem.json.gz	ERR990348
ERR990350	2	764	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/73bc3918-0dcb-4a6c-bc48-aab72f405b5a/call-singlem/ERR990350.singlem.json.gz	ERR990350
ERR990351	1	947	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/021549d1-7aa7-4b9f-82bb-abd0d75c9d0d/call-singlem/ERR990351.singlem.json.gz	ERR990351
SRR10011676	2	573	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4e826771-9bd2-4232-a812-f243e55335c5/call-singlem/SRR10011676.singlem.json.gz	SRR10011676
SRR10011683	2	848	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4c4e49fd-22ce-47b5-9276-11c4e6ee7bae/call-singlem/SRR10011683.singlem.json.gz	SRR10011683
SRR10011687	2	201	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f8d100c5-3650-46a8-a52c-a091f115f902/call-singlem/SRR10011687.singlem.json.gz	SRR10011687
SRR10011690	2	782	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/3cb6fd85-ab01-475d-aede-1c78c044745f/call-singlem/SRR10011690.singlem.json.gz	SRR10011690
SRR10011696	2	859	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/78575df1-ba51-4f66-bf1b-5d3cc168b80f/call-singlem/SRR10011696.singlem.json.gz	SRR10011696
SRR10011699	2	512	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f1e18c85-f47d-4e13-a0f9-67e2cbf98f82/call-singlem/SRR10011699.singlem.json.gz	SRR10011699
SRR10011701	2	422	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/cba634fc-9a2d-43d6-ae7e-5c6dc14966e4/call-singlem/SRR10011701.singlem.json.gz	SRR10011701
SRR10011702	1	102	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/059dbe25-d4e1-4cce-9761-587630ed12d7/call-singlem/SRR10011702.singlem.json.gz	SRR10011702
SRR10011703	2	200	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/85a08e92-4ef4-4c98-9a51-2361441244b0/call-singlem/SRR10011703.singlem.json.gz	SRR10011703
SRR10011704	2	415	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/c47f34a3-7781-44fb-89a9-78f4290cb3da/call-singlem/SRR10011704.singlem.json.gz	SRR10011704
SRR10011711	1	576	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/34531319-0735-43f5-be9d-6b9912829f21/call-singlem/SRR10011711.singlem.json.gz	SRR10011711
SRR10011720	2	144	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d0fd2767-1c94-4577-a8ba-1926b456d66b/call-singlem/SRR10011720.singlem.json.gz	SRR10011720
